Case_Id,Date,Country Code,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths
EC13939,2020-09-20,EC,9169.0,125620.0,225.0,11089.0
EC13940,2020-09-27,EC,8361.0,133981.0,184.0,11273.0
EC13941,2020-10-04,EC,6370.0,140351.0,324.0,11597.0
EC13942,2020-10-11,EC,6477.0,146828.0,591.0,12188.0
EC13943,2020-10-18,EC,5594.0,152422.0,187.0,12375.0
EC13944,2020-10-25,EC,7192.0,159614.0,167.0,12542.0
EC13945,2020-11-01,EC,8578.0,168192.0,128.0,12670.0
EC13946,2020-11-08,EC,5294.0,173486.0,145.0,12815.0
EC13947,2020-11-15,EC,6141.0,179627.0,182.0,12997.0
EC13948,2020-11-22,EC,5249.0,184876.0,142.0,13139.0
EC13949,2020-11-29,EC,6033.0,190909.0,232.0,13371.0
EC13950,2020-12-06,EC,6482.0,197391.0,385.0,13756.0
EC13951,2020-12-13,EC,4133.0,201524.0,118.0,13874.0
EC13952,2020-12-20,EC,4396.0,205920.0,74.0,13948.0
EC13953,2020-12-27,EC,3354.0,209274.0,42.0,13990.0
EC13954,2021-01-03,EC,5239.0,214513.0,69.0,14059.0
EC13955,2021-01-10,EC,5836.0,220349.0,118.0,14177.0
EC13956,2021-01-17,EC,10459.0,230808.0,139.0,14316.0
EC13957,2021-01-24,EC,7424.0,238232.0,280.0,14596.0
EC13958,2021-01-31,EC,11547.0,249779.0,255.0,14851.0
EC13959,2021-02-07,EC,7336.0,257115.0,153.0,15004.0
EC13960,2021-02-14,EC,8412.0,265527.0,265.0,15269.0
EC13961,2021-02-21,EC,7570.0,273097.0,244.0,15513.0
EC13962,2021-02-28,EC,9502.0,282599.0,200.0,15713.0
EC13963,2021-03-07,EC,10344.0,292943.0,307.0,16020.0
EC13964,2021-03-14,EC,7723.0,300666.0,195.0,16215.0
EC13965,2021-03-21,EC,10202.0,310868.0,220.0,16435.0
EC13966,2021-03-28,EC,11831.0,322699.0,244.0,16679.0
EC13967,2021-04-04,EC,10476.0,333175.0,250.0,16929.0
EC13968,2021-04-11,EC,11702.0,344877.0,346.0,17275.0
EC13969,2021-04-18,EC,13280.0,358157.0,366.0,17641.0
EC13970,2021-04-25,EC,14597.0,372754.0,517.0,18158.0
EC13971,2021-05-02,EC,11835.0,384589.0,566.0,18724.0
EC13972,2021-05-09,EC,14332.0,398921.0,413.0,19137.0
EC13973,2021-05-16,EC,10599.0,409520.0,555.0,19692.0
EC13974,2021-05-23,EC,8320.0,417840.0,488.0,20180.0
EC13975,2021-05-30,EC,6901.0,424741.0,305.0,20485.0
EC13976,2021-06-06,EC,6688.0,431429.0,288.0,20773.0
EC13977,2021-06-13,EC,6679.0,438108.0,245.0,21018.0
EC13978,2021-06-20,EC,7478.0,445586.0,266.0,21284.0
EC13979,2021-06-27,EC,7776.0,453362.0,201.0,21485.0
EC13980,2021-07-04,EC,8780.0,462142.0,175.0,21660.0
EC13981,2021-07-11,EC,5834.0,467976.0,154.0,21814.0
EC13982,2021-07-18,EC,7239.0,475215.0,119.0,21933.0
EC13983,2021-07-25,EC,5505.0,480720.0,8864.0,30797.0
EC13984,2021-08-01,EC,6652.0,487372.0,834.0,31631.0
EC13985,2021-08-08,EC,4459.0,491831.0,157.0,31788.0
EC13986,2021-08-15,EC,2988.0,494819.0,166.0,31954.0
EC13987,2021-08-22,EC,3795.0,498614.0,131.0,32085.0
EC13988,2021-08-29,EC,2435.0,501049.0,138.0,32223.0
EC13989,2021-09-05,EC,2465.0,503514.0,111.0,32334.0
EC13990,2021-09-12,EC,1561.0,505075.0,31.0,32365.0
EC13991,2021-09-19,EC,1464.0,506539.0,269.0,32634.0
EC13992,2021-09-26,EC,1533.0,508072.0,98.0,32732.0
EC13993,2021-10-03,EC,2547.0,510619.0,59.0,32791.0
EC13994,2021-10-10,EC,1279.0,511898.0,56.0,32847.0
EC13995,2021-10-17,EC,1404.0,513302.0,79.0,32926.0
EC13996,2021-10-24,EC,2009.0,515311.0,22.0,32948.0
EC13997,2021-10-31,EC,1620.0,516931.0,30.0,32978.0
EC13998,2021-11-07,EC,2044.0,518975.0,10.0,32988.0
EC13999,2021-11-14,EC,2304.0,521279.0,82.0,33070.0
EC14000,2021-11-21,EC,2568.0,523847.0,51.0,33121.0
EC14001,2021-11-28,EC,2290.0,526137.0,64.0,33185.0
EC14002,2021-12-05,EC,2453.0,528590.0,262.0,33447.0
EC14003,2021-12-12,EC,3840.0,532430.0,101.0,33548.0
EC14004,2021-12-19,EC,3699.0,536129.0,45.0,33593.0
EC14005,2021-12-26,EC,5239.0,541368.0,54.0,33647.0
EC14006,2022-01-02,EC,8050.0,549418.0,34.0,33681.0
EC14007,2022-01-09,EC,11867.0,561285.0,21.0,33702.0
EC14008,2022-01-16,EC,41657.0,602942.0,504.0,34206.0
EC14009,2022-01-23,EC,61722.0,664664.0,81.0,34287.0
EC14010,2022-01-30,EC,52421.0,717085.0,202.0,34489.0
EC14011,2022-02-06,EC,44236.0,761321.0,227.0,34716.0
EC14012,2022-02-13,EC,32499.0,793820.0,290.0,35006.0
EC14013,2022-02-20,EC,21752.0,815572.0,137.0,35143.0
EC14014,2022-02-27,EC,14240.0,829812.0,93.0,35236.0
EC14015,2022-03-06,EC,8708.0,838520.0,72.0,35308.0
EC14016,2022-03-13,EC,9950.0,848470.0,32.0,35340.0
EC14017,2022-03-20,EC,4941.0,853411.0,53.0,35393.0
EC14018,2022-03-27,EC,3888.0,857299.0,25.0,35418.0
EC14019,2022-04-03,EC,4454.0,861753.0,26.0,35444.0
EC14020,2022-04-10,EC,2324.0,864077.0,23.0,35467.0
EC14021,2022-04-17,EC,2643.0,866720.0,60.0,35527.0
EC14022,2022-04-24,EC,1333.0,868053.0,54.0,35581.0
EC14023,2022-05-01,EC,1396.0,869449.0,13.0,35594.0
EC14024,2022-05-08,EC,1340.0,870789.0,5.0,35599.0
EC14025,2022-05-15,EC,1210.0,871999.0,7.0,35606.0
EC14026,2022-05-22,EC,1610.0,873609.0,7.0,35613.0
EC14027,2022-05-29,EC,2400.0,876009.0,9.0,35622.0
EC14028,2022-06-05,EC,7215.0,883224.0,27.0,35649.0
EC14029,2022-06-12,EC,5224.0,888448.0,7.0,35656.0
EC14030,2022-06-19,EC,6610.0,895058.0,28.0,35684.0
EC14031,2022-06-26,EC,8004.0,903062.0,26.0,35710.0
EC14032,2022-07-03,EC,8120.0,911182.0,31.0,35741.0
EC14033,2022-07-10,EC,7297.0,918479.0,8.0,35749.0
EC14034,2022-07-17,EC,11636.0,930115.0,20.0,35769.0
EC14035,2022-07-24,EC,16372.0,946487.0,17.0,35786.0
EC14036,2022-07-31,EC,17181.0,963668.0,15.0,35801.0
EC14037,2022-08-07,EC,15634.0,979302.0,10.0,35811.0
EC14039,2022-08-21,EC,4644.0,987570.0,1.0,35812.0
EC14040,2022-08-28,EC,6288.0,993858.0,18.0,35830.0
EC14041,2022-09-04,EC,2927.0,996785.0,30.0,35860.0
EC14042,2022-09-11,EC,1417.0,998202.0,16.0,35876.0
EC14043,2022-09-18,EC,2996.0,1001198.0,9.0,35885.0
EC14044,2022-09-25,EC,1852.0,1003050.0,5.0,35890.0
EC14045,2022-10-02,EC,1665.0,1004715.0,1.0,35891.0
EC14046,2022-10-09,EC,1543.0,1006258.0,1.0,35892.0
EC14047,2022-10-16,EC,664.0,1006922.0,2.0,35894.0
EC14048,2022-10-23,EC,631.0,1007553.0,3.0,35897.0
EC14049,2022-10-30,EC,482.0,1008035.0,1.0,35898.0
EC14050,2022-11-06,EC,910.0,1008945.0,2.0,35900.0
EC14051,2022-11-13,EC,760.0,1009705.0,1.0,35901.0
EC14052,2022-11-20,EC,2179.0,1011884.0,3.0,35904.0
EC14053,2022-11-27,EC,2607.0,1014491.0,1.0,35905.0
EC14054,2022-12-04,EC,3688.0,1018179.0,2.0,35907.0
EC14055,2022-12-11,EC,9243.0,1027422.0,12.0,35919.0
EC14056,2022-12-18,EC,7818.0,1035240.0,10.0,35929.0
EC14057,2022-12-25,EC,5223.0,1040463.0,5.0,35934.0
EC14058,2023-01-01,EC,4286.0,1044749.0,14.0,35948.0
EC14059,2023-01-08,EC,2723.0,1047472.0,22.0,35970.0
EC14060,2023-01-15,EC,3410.0,1050882.0,21.0,35991.0
EC14061,2023-01-22,EC,2723.0,1053605.0,7.0,35998.0
EC14062,2023-01-29,EC,1419.0,1055024.0,7.0,36005.0
EC14063,2023-02-05,EC,898.0,1055922.0,1.0,36006.0
EC14064,2023-02-12,EC,530.0,1056452.0,4.0,36010.0
EC14065,2023-02-19,EC,385.0,1056837.0,3.0,36013.0
EC14066,2023-02-26,EC,284.0,1057121.0,1.0,36014.0
EC14067,2023-03-05,EC,487.0,1057608.0,1.0,36015.0
EC14068,2023-03-12,EC,396.0,1058004.0,1.0,36016.0
EC14069,2023-03-19,EC,487.0,1058491.0,1.0,36017.0
EC14073,2023-04-16,EC,998.0,1060527.0,1.0,36018.0
EC14074,2023-04-23,EC,573.0,1061100.0,1.0,36019.0
EC14103,2023-11-12,EC,209.0,1063105.0,1.0,36020.0
EC14105,2023-11-26,EC,495.0,1063957.0,1.0,36021.0
EC14106,2023-12-03,EC,1027.0,1064984.0,1.0,36022.0
EC14107,2023-12-10,EC,918.0,1065902.0,1.0,36023.0
EC14108,2023-12-17,EC,808.0,1066710.0,1.0,36024.0
EC14111,2024-01-07,EC,734.0,1069133.0,3.0,36027.0
EC14112,2024-01-14,EC,1055.0,1070188.0,6.0,36033.0
EC14113,2024-01-21,EC,859.0,1071047.0,1.0,36034.0
EC14114,2024-01-28,EC,583.0,1071630.0,5.0,36039.0
EC14116,2024-02-11,EC,473.0,1072654.0,1.0,36040.0
EC14117,2024-02-18,EC,415.0,1073069.0,3.0,36043.0
EC14120,2024-03-10,EC,494.0,1074656.0,1.0,36044.0
EC14121,2024-03-17,EC,409.0,1075065.0,1.0,36045.0
EC14122,2024-03-24,EC,381.0,1075446.0,1.0,36046.0
EC14123,2024-03-31,EC,233.0,1075679.0,1.0,36047.0
EC14124,2024-04-07,EC,185.0,1075864.0,1.0,36048.0
EC14128,2024-05-05,EC,35.0,1076087.0,1.0,36049.0
EC14134,2024-06-16,EC,115.0,1076545.0,1.0,36050.0
EC14141,2024-08-04,EC,451.0,1077739.0,1.0,36051.0
EC14142,2024-08-11,EC,89.0,1077828.0,1.0,36052.0
EE14158,2020-03-29,EE,5570.0,5955.0,73.0,73.0
EE14159,2020-04-05,EE,404.0,6359.0,16.0,89.0
EE14160,2020-04-12,EE,223.0,6582.0,9.0,98.0
EE14161,2020-04-19,EE,199.0,6781.0,14.0,112.0
EE14162,2020-04-26,EE,109.0,6890.0,9.0,121.0
EE14163,2020-05-03,EE,56.0,6946.0,4.0,125.0
EE14164,2020-05-10,EE,38.0,6984.0,4.0,129.0
EE14165,2020-05-17,EE,43.0,7027.0,2.0,131.0
EE14166,2020-05-24,EE,39.0,7066.0,1.0,132.0
EE14167,2020-05-31,EE,46.0,7112.0,3.0,135.0
EE14168,2020-06-07,EE,71.0,7183.0,1.0,136.0
EE14169,2020-06-14,EE,35.0,7218.0,1.0,137.0
EE14179,2020-08-23,EE,88.0,7516.0,1.0,138.0
EE14185,2020-10-04,EE,344.0,8858.0,3.0,141.0
EE14186,2020-10-11,EE,255.0,9113.0,1.0,142.0
EE14188,2020-10-25,EE,343.0,9667.0,5.0,147.0
EE14190,2020-11-08,EE,1202.0,11483.0,3.0,150.0
EE14191,2020-11-15,EE,1591.0,13074.0,5.0,155.0
EE14192,2020-11-22,EE,2104.0,15178.0,10.0,165.0
EE14193,2020-11-29,EE,2350.0,17528.0,24.0,189.0
EE14194,2020-12-06,EE,2921.0,20449.0,16.0,205.0
EE14195,2020-12-13,EE,3156.0,23605.0,19.0,224.0
EE14196,2020-12-20,EE,3696.0,27301.0,28.0,252.0
EE14197,2020-12-27,EE,3730.0,31031.0,32.0,284.0
EE14198,2021-01-03,EE,3709.0,34740.0,39.0,323.0
EE14199,2021-01-10,EE,4276.0,39016.0,34.0,357.0
EE14200,2021-01-17,EE,3543.0,42559.0,48.0,405.0
EE14201,2021-01-24,EE,3631.0,46190.0,47.0,452.0
EE14202,2021-01-31,EE,3604.0,49794.0,42.0,494.0
EE14203,2021-02-07,EE,3762.0,53556.0,42.0,536.0
EE14204,2021-02-14,EE,4561.0,58117.0,36.0,572.0
EE14205,2021-02-21,EE,5572.0,63689.0,38.0,610.0
EE14206,2021-02-28,EE,8183.0,71872.0,57.0,667.0
EE14207,2021-03-07,EE,9570.0,81442.0,66.0,733.0
EE14208,2021-03-14,EE,9905.0,91347.0,59.0,792.0
EE14209,2021-03-21,EE,10309.0,101656.0,69.0,861.0
EE14210,2021-03-28,EE,7822.0,109478.0,82.0,943.0
EE14211,2021-04-04,EE,423.0,109901.0,3.0,946.0
EE14212,2021-04-11,EE,4663.0,114564.0,86.0,1032.0
EE14213,2021-04-18,EE,3341.0,117905.0,60.0,1092.0
EE14214,2021-04-25,EE,2604.0,120509.0,49.0,1141.0
EE14215,2021-05-02,EE,2402.0,122911.0,26.0,1167.0
EE14216,2021-05-09,EE,2283.0,125194.0,31.0,1198.0
EE14217,2021-05-16,EE,1870.0,127064.0,21.0,1219.0
EE14218,2021-05-23,EE,1465.0,128529.0,14.0,1233.0
EE14219,2021-05-30,EE,876.0,129405.0,13.0,1246.0
EE14220,2021-06-06,EE,612.0,130017.0,11.0,1257.0
EE14221,2021-06-13,EE,380.0,130397.0,2.0,1259.0
EE14222,2021-06-20,EE,282.0,130679.0,2.0,1261.0
EE14223,2021-06-27,EE,165.0,130844.0,1.0,1262.0
EE14224,2021-07-04,EE,227.0,131071.0,1.0,1263.0
EE14226,2021-07-18,EE,375.0,131747.0,1.0,1264.0
EE14228,2021-08-01,EE,1246.0,133638.0,1.0,1265.0
EE14229,2021-08-08,EE,1472.0,135110.0,4.0,1269.0
EE14230,2021-08-15,EE,1942.0,137052.0,2.0,1271.0
EE14231,2021-08-22,EE,1970.0,139022.0,5.0,1276.0
EE14232,2021-08-29,EE,2476.0,141498.0,7.0,1283.0
EE14233,2021-09-05,EE,2405.0,143903.0,11.0,1294.0
EE14234,2021-09-12,EE,2976.0,146879.0,11.0,1305.0
EE14235,2021-09-19,EE,3258.0,150137.0,14.0,1319.0
EE14236,2021-09-26,EE,3784.0,153921.0,22.0,1341.0
EE14237,2021-10-03,EE,4970.0,158891.0,23.0,1364.0
EE14238,2021-10-10,EE,6455.0,165346.0,27.0,1391.0
EE14239,2021-10-17,EE,7999.0,173345.0,31.0,1422.0
EE14240,2021-10-24,EE,9988.0,183333.0,37.0,1459.0
EE14241,2021-10-31,EE,12069.0,195402.0,72.0,1531.0
EE14243,2021-11-14,EE,6726.0,202301.0,72.0,1603.0
EE14244,2021-11-21,EE,5181.0,207482.0,53.0,1656.0
EE14245,2021-11-28,EE,4077.0,211559.0,55.0,1711.0
EE14246,2021-12-05,EE,3437.0,214996.0,27.0,1738.0
EE14247,2021-12-12,EE,3305.0,218301.0,38.0,1776.0
EE14248,2021-12-19,EE,3913.0,222214.0,23.0,1799.0
EE14249,2021-12-26,EE,4595.0,226809.0,29.0,1828.0
EE14250,2022-01-02,EE,6140.0,232949.0,23.0,1851.0
EE14251,2022-01-09,EE,5742.0,238691.0,16.0,1867.0
EE14252,2022-01-16,EE,15424.0,254115.0,28.0,1895.0
EE14253,2022-01-23,EE,27269.0,281384.0,24.0,1919.0
EE14254,2022-01-30,EE,41085.0,322469.0,25.0,1944.0
EE14255,2022-02-06,EE,48031.0,370500.0,32.0,1976.0
EE14256,2022-02-13,EE,37947.0,408447.0,45.0,2021.0
EE14257,2022-02-20,EE,39239.0,447686.0,54.0,2075.0
EE14258,2022-02-27,EE,31712.0,479398.0,64.0,2139.0
EE14259,2022-03-06,EE,22671.0,502069.0,59.0,2198.0
EE14260,2022-03-13,EE,14983.0,517052.0,58.0,2256.0
EE14261,2022-03-20,EE,10967.0,528019.0,33.0,2289.0
EE14262,2022-03-27,EE,9226.0,537245.0,40.0,2329.0
EE14263,2022-04-03,EE,6835.0,544080.0,22.0,2351.0
EE14264,2022-04-10,EE,5185.0,549265.0,29.0,2380.0
EE14265,2022-04-17,EE,3337.0,552602.0,22.0,2402.0
EE14266,2022-04-24,EE,2756.0,555358.0,13.0,2415.0
EE14267,2022-05-01,EE,2039.0,557397.0,9.0,2424.0
EE14268,2022-05-08,EE,1489.0,558886.0,8.0,2432.0
EE14269,2022-05-15,EE,1173.0,560059.0,3.0,2435.0
EE14270,2022-05-22,EE,953.0,561012.0,5.0,2440.0
EE14271,2022-05-29,EE,821.0,561833.0,8.0,2448.0
EE14272,2022-06-05,EE,781.0,562614.0,10.0,2458.0
EE14273,2022-06-12,EE,840.0,563454.0,2.0,2460.0
EE14274,2022-06-19,EE,822.0,564276.0,2.0,2462.0
EE14275,2022-06-26,EE,798.0,565074.0,3.0,2465.0
EE14276,2022-07-03,EE,1345.0,566419.0,8.0,2473.0
EE14277,2022-07-10,EE,1161.0,567580.0,8.0,2481.0
EE14278,2022-07-17,EE,1552.0,569132.0,4.0,2485.0
EE14279,2022-07-24,EE,2007.0,571139.0,8.0,2493.0
EE14280,2022-07-31,EE,2229.0,573368.0,8.0,2501.0
EE14281,2022-08-07,EE,2239.0,575607.0,6.0,2507.0
EE14282,2022-08-14,EE,1933.0,577540.0,8.0,2515.0
EE14283,2022-08-21,EE,1426.0,578966.0,5.0,2520.0
EE14284,2022-08-28,EE,1107.0,580073.0,4.0,2524.0
EE14285,2022-09-04,EE,822.0,580895.0,6.0,2530.0
EE14286,2022-09-11,EE,914.0,581809.0,4.0,2534.0
EE14287,2022-09-18,EE,1189.0,582998.0,6.0,2540.0
EE14288,2022-09-25,EE,1188.0,584186.0,14.0,2554.0
EE14289,2022-10-02,EE,1316.0,585502.0,11.0,2565.0
EE14290,2022-10-09,EE,1196.0,586698.0,21.0,2586.0
EE14291,2022-10-16,EE,1063.0,587761.0,16.0,2602.0
EE14292,2022-10-23,EE,1055.0,588816.0,10.0,2612.0
EE14293,2022-10-30,EE,733.0,589549.0,9.0,2621.0
EE14294,2022-11-06,EE,553.0,590102.0,9.0,2630.0
EE14295,2022-11-13,EE,490.0,590592.0,15.0,2645.0
EE14296,2022-11-20,EE,491.0,591083.0,9.0,2654.0
EE14297,2022-11-27,EE,474.0,591557.0,9.0,2663.0
EE14298,2022-12-04,EE,536.0,592093.0,9.0,2672.0
EE14299,2022-12-11,EE,624.0,592717.0,15.0,2687.0
EE14300,2022-12-18,EE,819.0,593536.0,23.0,2710.0
EE14301,2022-12-25,EE,681.0,594217.0,17.0,2727.0
EE14302,2023-01-01,EE,541.0,594758.0,19.0,2746.0
EE14303,2023-01-08,EE,397.0,595155.0,13.0,2759.0
EE14304,2023-01-15,EE,377.0,595532.0,12.0,2771.0
EE14305,2023-01-22,EE,301.0,595833.0,8.0,2779.0
EE14306,2023-01-29,EE,384.0,596217.0,8.0,2787.0
EE14307,2023-02-05,EE,306.0,596523.0,7.0,2794.0
EE14308,2023-02-12,EE,328.0,596851.0,7.0,2801.0
EE14309,2023-02-19,EE,322.0,597173.0,8.0,2809.0
EE14310,2023-02-26,EE,271.0,597444.0,6.0,2815.0
EE14311,2023-03-05,EE,305.0,597749.0,6.0,2821.0
EE14312,2023-03-12,EE,312.0,598061.0,3.0,2824.0
EE14313,2023-03-19,EE,364.0,598425.0,8.0,2832.0
EE14314,2023-03-26,EE,349.0,598774.0,8.0,2840.0
EE14315,2023-04-02,EE,382.0,599156.0,6.0,2846.0
EE14316,2023-04-09,EE,392.0,599548.0,8.0,2854.0
EE14317,2023-04-16,EE,365.0,599913.0,7.0,2861.0
EE14318,2023-04-23,EE,330.0,600243.0,14.0,2875.0
EE14319,2023-04-30,EE,284.0,600527.0,9.0,2884.0
EE14320,2023-05-07,EE,208.0,600735.0,1.0,2885.0
EE14321,2023-05-14,EE,193.0,600928.0,3.0,2888.0
EE14322,2023-05-21,EE,181.0,601109.0,3.0,2891.0
EE14323,2023-05-28,EE,149.0,601258.0,2.0,2893.0
EE14324,2023-06-04,EE,120.0,601378.0,2.0,2895.0
EE14325,2023-06-11,EE,96.0,601474.0,2.0,2897.0
EE14327,2023-06-25,EE,51.0,601588.0,1.0,2898.0
EE14330,2023-07-16,EE,44.0,601699.0,1.0,2899.0
EE14331,2023-07-23,EE,47.0,601746.0,1.0,2900.0
EE14333,2023-08-06,EE,27.0,601773.0,1.0,2901.0
EE14340,2023-09-24,EE,101.0,602187.0,1.0,2902.0
EE14344,2023-10-22,EE,158.0,602636.0,1.0,2903.0
EE14345,2023-10-29,EE,273.0,602909.0,3.0,2906.0
EE14346,2023-11-05,EE,427.0,603336.0,6.0,2912.0
EE14347,2023-11-12,EE,474.0,603810.0,2.0,2914.0
EE14348,2023-11-19,EE,529.0,604339.0,5.0,2919.0
EE14349,2023-11-26,EE,591.0,604930.0,1.0,2920.0
EE14350,2023-12-03,EE,706.0,605636.0,12.0,2932.0
EE14351,2023-12-10,EE,744.0,606380.0,15.0,2947.0
EE14352,2023-12-17,EE,808.0,607188.0,15.0,2962.0
EE14353,2023-12-24,EE,777.0,607965.0,5.0,2967.0
EE14354,2023-12-31,EE,616.0,608581.0,5.0,2972.0
EE14355,2024-01-07,EE,358.0,608939.0,4.0,2976.0
EE14356,2024-01-14,EE,320.0,609259.0,5.0,2981.0
EE14357,2024-01-21,EE,261.0,609520.0,5.0,2986.0
EE14358,2024-01-28,EE,183.0,609703.0,4.0,2990.0
EE14359,2024-02-04,EE,126.0,609829.0,1.0,2991.0
EE14360,2024-02-11,EE,97.0,609926.0,2.0,2993.0
EE14361,2024-02-18,EE,67.0,609993.0,1.0,2994.0
EE14363,2024-03-03,EE,55.0,610125.0,1.0,2995.0
EE14364,2024-03-10,EE,52.0,610177.0,2.0,2997.0
EE14368,2024-04-07,EE,26.0,610320.0,1.0,2998.0
EG14400,2020-03-15,EG,62.0,110.0,2.0,2.0
EG14401,2020-03-22,EG,184.0,294.0,8.0,10.0
EG14402,2020-03-29,EG,282.0,576.0,26.0,36.0
EG14403,2020-04-05,EG,494.0,1070.0,35.0,71.0
EG14404,2020-04-12,EG,869.0,1939.0,75.0,146.0
EG14405,2020-04-19,EG,1093.0,3032.0,78.0,224.0
EG14406,2020-04-26,EG,1287.0,4319.0,83.0,307.0
EG14407,2020-05-03,EG,1874.0,6193.0,108.0,415.0
EG14408,2020-05-10,EG,2771.0,8964.0,99.0,514.0
EG14409,2020-05-17,EG,2755.0,11719.0,98.0,612.0
EG14410,2020-05-24,EG,4794.0,16513.0,123.0,735.0
EG14411,2020-05-31,EG,6936.0,23449.0,178.0,913.0
EG14412,2020-06-07,EG,9163.0,32612.0,285.0,1198.0
EG14413,2020-06-14,EG,10368.0,42980.0,286.0,1484.0
EG14414,2020-06-21,EG,10778.0,53758.0,622.0,2106.0
EG14415,2020-06-28,EG,10165.0,63923.0,602.0,2708.0
EG14416,2020-07-05,EG,10112.0,74035.0,572.0,3280.0
EG14417,2020-07-12,EG,7123.0,81158.0,489.0,3769.0
EG14418,2020-07-19,EG,6014.0,87172.0,482.0,4251.0
EG14419,2020-07-26,EG,4411.0,91583.0,307.0,4558.0
EG14420,2020-08-02,EG,2733.0,94316.0,276.0,4834.0
EG14421,2020-08-09,EG,998.0,95314.0,158.0,4992.0
EG14422,2020-08-16,EG,1022.0,96336.0,149.0,5141.0
EG14423,2020-08-23,EG,901.0,97237.0,102.0,5243.0
EG14424,2020-08-30,EG,1260.0,98497.0,133.0,5376.0
EG14425,2020-09-06,EG,1215.0,99712.0,135.0,5511.0
EG14426,2020-09-13,EG,1144.0,100856.0,116.0,5627.0
EG14427,2020-09-20,EG,1044.0,101900.0,123.0,5750.0
EG14428,2020-09-27,EG,836.0,102736.0,119.0,5869.0
EG14429,2020-10-04,EG,839.0,103575.0,101.0,5970.0
EG14430,2020-10-11,EG,812.0,104387.0,70.0,6040.0
EG14431,2020-10-18,EG,910.0,105297.0,69.0,6109.0
EG14432,2020-10-25,EG,1100.0,106397.0,78.0,6187.0
EG14433,2020-11-01,EG,1158.0,107555.0,79.0,6266.0
EG14434,2020-11-08,EG,1407.0,108962.0,89.0,6355.0
EG14435,2020-11-15,EG,1585.0,110547.0,87.0,6442.0
EG14436,2020-11-22,EG,2129.0,112676.0,93.0,6535.0
EG14437,2020-11-29,EG,2507.0,115183.0,86.0,6621.0
EG14438,2020-12-06,EG,2831.0,118014.0,129.0,6750.0
EG14439,2020-12-13,EG,3075.0,121089.0,148.0,6898.0
EG14440,2020-12-20,EG,3802.0,124891.0,171.0,7069.0
EG14441,2020-12-27,EG,6424.0,131315.0,283.0,7352.0
EG14442,2021-01-03,EG,9563.0,140878.0,389.0,7741.0
EG14443,2021-01-10,EG,7921.0,148799.0,401.0,8142.0
EG14444,2021-01-17,EG,6708.0,155507.0,385.0,8527.0
EG14445,2021-01-24,EG,5636.0,161143.0,375.0,8902.0
EG14446,2021-01-31,EG,4275.0,165418.0,361.0,9263.0
EG14447,2021-02-07,EG,3688.0,169106.0,341.0,9604.0
EG14448,2021-02-14,EG,4096.0,173202.0,331.0,9935.0
EG14449,2021-02-21,EG,4341.0,177543.0,363.0,10298.0
EG14450,2021-02-28,EG,4286.0,181829.0,341.0,10639.0
EG14451,2021-03-07,EG,4093.0,185922.0,315.0,10954.0
EG14452,2021-03-14,EG,4358.0,190280.0,302.0,11256.0
EG14453,2021-03-21,EG,4491.0,194771.0,301.0,11557.0
EG14454,2021-03-28,EG,4593.0,199364.0,288.0,11845.0
EG14455,2021-04-04,EG,4892.0,204256.0,278.0,12123.0
EG14456,2021-04-11,EG,5421.0,209677.0,282.0,12405.0
EG14457,2021-04-18,EG,5807.0,215484.0,289.0,12694.0
EG14458,2021-04-25,EG,6086.0,221570.0,304.0,12998.0
EG14459,2021-05-02,EG,7014.0,228584.0,404.0,13402.0
EG14460,2021-05-09,EG,7688.0,236272.0,443.0,13845.0
EG14461,2021-05-16,EG,8248.0,244520.0,424.0,14269.0
EG14462,2021-05-23,EG,8170.0,252690.0,401.0,14670.0
EG14463,2021-05-30,EG,7969.0,260659.0,331.0,15001.0
EG14464,2021-06-06,EG,6512.0,267171.0,308.0,15309.0
EG14465,2021-06-13,EG,5320.0,272491.0,273.0,15582.0
EG14466,2021-06-20,EG,4265.0,276756.0,247.0,15829.0
EG14467,2021-06-27,EG,3249.0,280005.0,233.0,16062.0
EG14468,2021-07-04,EG,1898.0,281903.0,180.0,16242.0
EG14469,2021-07-11,EG,1082.0,282985.0,141.0,16383.0
EG14470,2021-07-18,EG,651.0,283636.0,56.0,16439.0
EG14471,2021-07-25,EG,349.0,283985.0,42.0,16481.0
EG14472,2021-08-01,EG,277.0,284262.0,43.0,16524.0
EG14473,2021-08-08,EG,379.0,284641.0,42.0,16566.0
EG14474,2021-08-15,EG,616.0,285257.0,49.0,16615.0
EG14475,2021-08-22,EG,911.0,286168.0,48.0,16663.0
EG14476,2021-08-29,EG,1476.0,287644.0,51.0,16714.0
EG14477,2021-09-05,EG,2040.0,289684.0,62.0,16776.0
EG14478,2021-09-12,EG,2792.0,292476.0,84.0,16860.0
EG14479,2021-09-19,EG,3800.0,296276.0,91.0,16951.0
EG14480,2021-09-26,EG,4669.0,300945.0,198.0,17149.0
EG14481,2021-10-03,EG,5085.0,306030.0,250.0,17399.0
EG14482,2021-10-10,EG,5546.0,311576.0,259.0,17658.0
EG14483,2021-10-17,EG,6009.0,317585.0,268.0,17926.0
EG14484,2021-10-24,EG,6148.0,323733.0,316.0,18242.0
EG14485,2021-10-31,EG,6351.0,330084.0,350.0,18592.0
EG14486,2021-11-07,EG,6498.0,336582.0,419.0,19011.0
