Case ID,Date,Country Code,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths
CR5255,2023-05-14,CR,965.0,1230552.0,4.0,9366.0
CR5256,2024-01-21,CR,305.0,1231276.0,1.0,9367.0
CR5257,2024-02-11,CR,179.0,1231876.0,1.0,9368.0
CR5258,2024-03-03,CR,73.0,1232187.0,1.0,9369.0
CR5259,2024-04-21,CR,96.0,1232776.0,1.0,9370.0
CR5260,2024-05-26,CR,65.0,1233307.0,1.0,9371.0
CR5261,2024-06-30,CR,213.0,1234006.0,1.0,9372.0
CR5262,2024-07-28,CR,232.0,1234986.0,1.0,9373.0
CR5263,2024-08-04,CR,183.0,1235169.0,1.0,9374.0
CU5264,2020-03-22,CU,12.0,16.0,1.0,1.0
CU5265,2020-03-29,CU,103.0,119.0,2.0,3.0
CU5266,2020-04-05,CU,169.0,288.0,3.0,6.0
CU5267,2020-04-12,CU,332.0,620.0,10.0,16.0
CU5268,2020-04-19,CU,366.0,986.0,16.0,32.0
CU5269,2020-04-26,CU,351.0,1337.0,19.0,51.0
CU5270,2020-05-03,CU,274.0,1611.0,15.0,66.0
CU5271,2020-05-10,CU,143.0,1754.0,8.0,74.0
CU5272,2020-05-17,CU,108.0,1862.0,5.0,79.0
CU5273,2020-05-24,CU,69.0,1931.0,2.0,81.0
CU5274,2020-05-31,CU,94.0,2025.0,2.0,83.0
CU5275,2020-06-14,CU,65.0,2238.0,1.0,84.0
CU5276,2020-06-21,CU,71.0,2309.0,1.0,85.0
CU5277,2020-06-28,CU,21.0,2330.0,1.0,86.0
CU5278,2020-07-12,CU,51.0,2420.0,1.0,87.0
CU5279,2020-08-09,CU,255.0,2888.0,1.0,88.0
CU5280,2020-08-23,CU,325.0,3617.0,1.0,89.0
CU5281,2020-08-30,CU,308.0,3925.0,5.0,94.0
CU5282,2020-09-06,CU,373.0,4298.0,6.0,100.0
CU5283,2020-09-13,CU,355.0,4653.0,8.0,108.0
CU5284,2020-09-20,CU,402.0,5055.0,5.0,113.0
CU5285,2020-09-27,CU,357.0,5412.0,7.0,120.0
CU5286,2020-10-04,CU,368.0,5780.0,2.0,122.0
CU5287,2020-10-11,CU,168.0,5948.0,1.0,123.0
CU5288,2020-10-18,CU,222.0,6170.0,2.0,125.0
CU5289,2020-10-25,CU,364.0,6534.0,3.0,128.0
CU5290,2020-11-08,CU,380.0,7267.0,2.0,130.0
CU5291,2020-11-15,CU,301.0,7568.0,1.0,131.0
CU5292,2020-11-22,CU,230.0,7798.0,1.0,132.0
CU5293,2020-11-29,CU,375.0,8173.0,1.0,133.0
CU5294,2020-12-06,CU,541.0,8714.0,3.0,136.0
CU5295,2020-12-13,CU,640.0,9354.0,1.0,137.0
CU5296,2020-12-27,CU,1014.0,11038.0,4.0,141.0
CU5297,2021-01-03,CU,1187.0,12225.0,5.0,146.0
CU5298,2021-01-10,CU,1963.0,14188.0,2.0,148.0
CU5299,2021-01-17,CU,3313.0,17501.0,18.0,166.0
CU5300,2021-01-24,CU,3126.0,20627.0,25.0,191.0
CU5301,2021-01-31,CU,5047.0,25674.0,22.0,213.0
CU5302,2021-02-07,CU,6337.0,32011.0,20.0,233.0
CU5303,2021-02-14,CU,5472.0,37483.0,28.0,261.0
CU5304,2021-02-21,CU,6001.0,43484.0,30.0,291.0
CU5305,2021-02-28,CU,5677.0,49161.0,27.0,318.0
CU5306,2021-03-07,CU,5674.0,54835.0,26.0,344.0
CU5307,2021-03-14,CU,5723.0,60558.0,22.0,366.0
CU5308,2021-03-21,CU,5404.0,65962.0,26.0,392.0
CU5309,2021-03-28,CU,5622.0,71584.0,22.0,414.0
CU5310,2021-04-04,CU,6798.0,78382.0,17.0,431.0
CU5311,2021-04-11,CU,7190.0,85572.0,22.0,453.0
CU5312,2021-04-18,CU,6902.0,92474.0,59.0,512.0
CU5313,2021-04-25,CU,7844.0,100318.0,69.0,581.0
CU5314,2021-05-02,CU,7304.0,107622.0,73.0,654.0
CU5315,2021-05-09,CU,7290.0,114912.0,68.0,722.0
CU5316,2021-05-16,CU,8309.0,123221.0,74.0,796.0
CU5317,2021-05-23,CU,8611.0,131832.0,67.0,863.0
CU5318,2021-05-30,CU,8255.0,140087.0,80.0,943.0
CU5319,2021-06-06,CU,7744.0,147831.0,60.0,1003.0
CU5320,2021-06-13,CU,8407.0,156238.0,54.0,1057.0
CU5321,2021-06-20,CU,10130.0,166368.0,91.0,1148.0
CU5322,2021-06-27,CU,13288.0,179656.0,83.0,1231.0
CU5323,2021-07-04,CU,21072.0,200728.0,106.0,1337.0
CU5324,2021-07-11,CU,30840.0,231568.0,122.0,1459.0
CU5325,2021-07-18,CU,44040.0,275608.0,384.0,1843.0
CU5326,2021-07-25,CU,48507.0,324115.0,428.0,2271.0
CU5327,2021-08-01,CU,60481.0,384596.0,487.0,2758.0
CU5328,2021-08-08,CU,64196.0,448792.0,597.0,3355.0
CU5329,2021-08-15,CU,60240.0,509032.0,570.0,3925.0
CU5330,2021-08-22,CU,64719.0,573751.0,556.0,4481.0
CU5331,2021-08-29,CU,60410.0,634161.0,586.0,5067.0
CU5332,2021-09-05,CU,46292.0,680453.0,550.0,5617.0
CU5333,2021-09-12,CU,56715.0,737168.0,602.0,6219.0
CU5334,2021-09-19,CU,55765.0,792933.0,514.0,6733.0
CU5335,2021-09-26,CU,54561.0,847494.0,430.0,7163.0
CU5336,2021-10-03,CU,39856.0,887350.0,371.0,7534.0
CU5337,2021-10-10,CU,27429.0,914779.0,278.0,7812.0
CU5338,2021-10-17,CU,17989.0,932768.0,225.0,8037.0
CU5339,2021-10-24,CU,11663.0,944431.0,130.0,8167.0
CU5340,2021-10-31,CU,6894.0,951325.0,63.0,8230.0
CU5341,2021-11-07,CU,4173.0,955498.0,31.0,8261.0
CU5342,2021-11-14,CU,2892.0,958390.0,18.0,8279.0
CU5343,2021-11-21,CU,2082.0,960472.0,14.0,8293.0
CU5344,2021-11-28,CU,1595.0,962067.0,7.0,8300.0
CU5345,2021-12-05,CU,935.0,963002.0,7.0,8307.0
CU5346,2021-12-12,CU,564.0,963566.0,6.0,8313.0
CU5347,2021-12-19,CU,469.0,964035.0,1.0,8314.0
CU5348,2021-12-26,CU,572.0,964607.0,6.0,8320.0
CU5349,2022-01-02,CU,1866.0,966473.0,3.0,8323.0
CU5350,2022-01-09,CU,8214.0,974687.0,3.0,8326.0
CU5351,2022-01-16,CU,20944.0,995631.0,9.0,8335.0
CU5352,2022-01-23,CU,22973.0,1018604.0,23.0,8358.0
CU5353,2022-01-30,CU,21238.0,1039842.0,32.0,8390.0
CU5354,2022-02-06,CU,12378.0,1052220.0,41.0,8431.0
CU5355,2022-02-13,CU,7614.0,1059834.0,36.0,8467.0
CU5356,2022-02-20,CU,4923.0,1064757.0,19.0,8486.0
CU5357,2022-02-27,CU,4000.0,1068757.0,8.0,8494.0
CU5358,2022-03-06,CU,3717.0,1072474.0,5.0,8499.0
CU5359,2022-03-13,CU,3755.0,1076229.0,4.0,8503.0
CU5360,2022-03-20,CU,4457.0,1080686.0,3.0,8506.0
CU5361,2022-03-27,CU,5675.0,1086361.0,3.0,8509.0
CU5362,2022-04-03,CU,5491.0,1091852.0,3.0,8512.0
CU5363,2022-04-10,CU,4382.0,1096234.0,5.0,8517.0
CU5364,2022-04-17,CU,3210.0,1099444.0,3.0,8520.0
CU5365,2022-04-24,CU,2042.0,1101486.0,3.0,8523.0
CU5366,2022-05-01,CU,1455.0,1102941.0,3.0,8526.0
CU5367,2022-05-08,CU,935.0,1103876.0,1.0,8527.0
CU5368,2022-05-15,CU,620.0,1104496.0,2.0,8529.0
CU5369,2022-08-28,CU,426.0,1110337.0,1.0,8530.0
CV5370,2020-05-03,CV,62.0,152.0,2.0,2.0
CV5371,2020-05-17,CV,92.0,328.0,1.0,3.0
CV5372,2020-05-31,CV,50.0,421.0,1.0,4.0
CV5373,2020-06-07,CV,121.0,542.0,1.0,5.0
CV5374,2020-06-14,CV,184.0,726.0,1.0,6.0
CV5375,2020-06-21,CV,137.0,863.0,2.0,8.0
CV5376,2020-06-28,CV,228.0,1091.0,4.0,12.0
CV5377,2020-07-05,CV,329.0,1420.0,4.0,16.0
CV5378,2020-07-12,CV,203.0,1623.0,3.0,19.0
CV5379,2020-07-19,CV,391.0,2014.0,2.0,21.0
CV5380,2020-07-26,CV,244.0,2258.0,1.0,22.0
CV5381,2020-08-02,CV,222.0,2480.0,2.0,24.0
CV5382,2020-08-09,CV,355.0,2835.0,8.0,32.0
CV5383,2020-08-16,CV,328.0,3163.0,2.0,34.0
CV5384,2020-08-23,CV,292.0,3455.0,3.0,37.0
CV5385,2020-08-30,CV,323.0,3778.0,2.0,39.0
CV5386,2020-09-06,CV,497.0,4275.0,3.0,42.0
CV5387,2020-09-13,CV,436.0,4711.0,2.0,44.0
CV5388,2020-09-20,CV,475.0,5186.0,6.0,50.0
CV5389,2020-09-27,CV,515.0,5701.0,6.0,56.0
CV5390,2020-10-04,CV,595.0,6296.0,6.0,62.0
CV5391,2020-10-11,CV,617.0,6913.0,12.0,74.0
CV5392,2020-10-18,CV,725.0,7638.0,11.0,85.0
CV5393,2020-10-25,CV,684.0,8322.0,9.0,94.0
CV5394,2020-11-01,CV,471.0,8793.0,1.0,95.0
CV5395,2020-11-08,CV,498.0,9291.0,5.0,100.0
CV5396,2020-11-15,CV,489.0,9780.0,2.0,102.0
CV5397,2020-11-22,CV,454.0,10234.0,2.0,104.0
CV5398,2020-12-06,CV,336.0,11036.0,1.0,105.0
CV5399,2020-12-13,CV,266.0,11302.0,5.0,110.0
CV5400,2020-12-20,CV,265.0,11567.0,1.0,111.0
CV5401,2020-12-27,CV,131.0,11698.0,1.0,112.0
CV5402,2021-01-03,CV,185.0,11883.0,1.0,113.0
CV5403,2021-01-10,CV,433.0,12316.0,1.0,114.0
CV5404,2021-01-17,CV,585.0,12901.0,5.0,119.0
CV5405,2021-01-24,CV,513.0,13414.0,5.0,124.0
CV5406,2021-01-31,CV,567.0,13981.0,9.0,133.0
CV5407,2021-02-07,CV,399.0,14380.0,2.0,135.0
CV5408,2021-02-14,CV,320.0,14700.0,4.0,139.0
CV5409,2021-02-21,CV,299.0,14999.0,4.0,143.0
CV5410,2021-02-28,CV,325.0,15324.0,4.0,147.0
CV5411,2021-03-07,CV,400.0,15724.0,5.0,152.0
CV5412,2021-03-14,CV,311.0,16035.0,4.0,156.0
CV5413,2021-03-21,CV,405.0,16440.0,3.0,159.0
CV5414,2021-03-28,CV,578.0,17018.0,6.0,165.0
CV5415,2021-04-04,CV,803.0,17821.0,6.0,171.0
CV5416,2021-04-11,CV,1015.0,18836.0,10.0,181.0
CV5417,2021-04-18,CV,1418.0,20254.0,9.0,190.0
CV5418,2021-04-25,CV,1840.0,22094.0,11.0,201.0
CV5419,2021-05-02,CV,2033.0,24127.0,19.0,220.0
CV5420,2021-05-09,CV,1984.0,26111.0,12.0,232.0
CV5421,2021-05-16,CV,1840.0,27951.0,14.0,246.0
CV5422,2021-05-23,CV,1247.0,29198.0,10.0,256.0
CV5423,2021-05-30,CV,1075.0,30273.0,7.0,263.0
CV5424,2021-06-06,CV,730.0,31003.0,4.0,267.0
CV5425,2021-06-13,CV,568.0,31571.0,6.0,273.0
CV5426,2021-06-20,CV,393.0,31964.0,8.0,281.0
CV5427,2021-06-27,CV,380.0,32344.0,5.0,286.0
CV5428,2021-07-04,CV,361.0,32705.0,1.0,287.0
CV5429,2021-07-11,CV,264.0,32969.0,2.0,289.0
CV5430,2021-07-18,CV,301.0,33270.0,6.0,295.0
CV5431,2021-07-25,CV,271.0,33541.0,2.0,297.0
CV5432,2021-08-01,CV,250.0,33791.0,1.0,298.0
CV5433,2021-08-15,CV,334.0,34344.0,1.0,299.0
CV5434,2021-08-22,CV,342.0,34686.0,3.0,302.0
CV5435,2021-08-29,CV,461.0,35147.0,6.0,308.0
CV5436,2021-09-05,CV,709.0,35856.0,7.0,315.0
CV5437,2021-09-12,CV,663.0,36519.0,5.0,320.0
CV5438,2021-09-19,CV,533.0,37052.0,9.0,329.0
CV5439,2021-09-26,CV,348.0,37400.0,5.0,334.0
CV5440,2021-10-03,CV,235.0,37635.0,6.0,340.0
CV5441,2021-10-10,CV,235.0,37870.0,6.0,346.0
CV5442,2021-10-17,CV,165.0,38035.0,1.0,347.0
CV5443,2021-10-24,CV,95.0,38130.0,2.0,349.0
CV5444,2021-12-05,CV,81.0,38439.0,2.0,351.0
CV5445,2021-12-19,CV,77.0,38573.0,1.0,352.0
CV5446,2022-01-02,CV,3450.0,42463.0,1.0,353.0
CV5447,2022-01-09,CV,7387.0,49850.0,10.0,363.0
CV5448,2022-01-16,CV,4137.0,53987.0,13.0,376.0
CV5449,2022-01-23,CV,1269.0,55256.0,11.0,387.0
CV5450,2022-01-30,CV,402.0,55658.0,8.0,395.0
CV5451,2022-02-06,CV,114.0,55772.0,1.0,396.0
CV5452,2022-02-13,CV,70.0,55842.0,4.0,400.0
CV5453,2022-02-27,CV,22.0,55882.0,1.0,401.0
CV5454,2022-06-05,CV,266.0,56556.0,1.0,402.0
CV5455,2022-06-26,CV,1357.0,59533.0,1.0,403.0
CV5456,2022-07-03,CV,1469.0,61002.0,2.0,405.0
CV5457,2022-07-10,CV,621.0,61623.0,4.0,409.0
CV5458,2022-07-31,CV,87.0,62159.0,1.0,410.0
CV5459,2022-11-20,CV,139.0,62819.0,1.0,411.0
CV5460,2022-11-27,CV,150.0,62969.0,1.0,412.0
CV5461,2023-01-29,CV,3.0,63227.0,1.0,413.0
CV5462,2023-05-14,CV,128.0,63741.0,1.0,414.0
CV5463,2023-08-20,CV,12.0,64238.0,1.0,415.0
CV5464,2023-10-01,CV,21.0,64451.0,2.0,417.0
CY5465,2020-03-29,CY,95.0,179.0,5.0,5.0
CY5466,2020-04-05,CY,247.0,426.0,4.0,9.0
CY5467,2020-04-12,CY,190.0,616.0,1.0,10.0
CY5468,2020-04-19,CY,145.0,761.0,2.0,12.0
CY5469,2020-04-26,CY,49.0,810.0,2.0,14.0
CY5470,2020-05-03,CY,54.0,864.0,1.0,15.0
CY5471,2020-05-17,CY,22.0,914.0,2.0,17.0
CY5472,2020-06-07,CY,17.0,960.0,1.0,18.0
CY5473,2020-06-21,CY,5.0,985.0,1.0,19.0
CY5474,2020-08-16,CY,99.0,1332.0,1.0,20.0
CY5475,2020-08-23,CY,85.0,1417.0,1.0,21.0
CY5476,2020-09-20,CY,57.0,1580.0,1.0,22.0
CY5477,2020-10-11,CY,175.0,1986.0,3.0,25.0
CY5478,2020-11-01,CY,922.0,4366.0,1.0,26.0
CY5479,2020-11-08,CY,1505.0,5871.0,1.0,27.0
CY5480,2020-11-15,CY,1180.0,7051.0,12.0,39.0
CY5481,2020-11-22,CY,1405.0,8456.0,4.0,43.0
CY5482,2020-11-29,CY,1775.0,10231.0,5.0,48.0
CY5483,2020-12-06,CY,1951.0,12182.0,12.0,60.0
CY5484,2020-12-13,CY,2619.0,14801.0,19.0,79.0
CY5485,2020-12-20,CY,2676.0,17477.0,13.0,92.0
CY5486,2020-12-27,CY,1915.0,19392.0,22.0,114.0
CY5487,2021-01-03,CY,4511.0,23903.0,18.0,132.0
CY5488,2021-01-10,CY,3566.0,27469.0,18.0,150.0
CY5489,2021-01-17,CY,1800.0,29269.0,20.0,170.0
CY5490,2021-01-24,CY,1076.0,30345.0,16.0,186.0
CY5491,2021-01-31,CY,883.0,31228.0,14.0,200.0
CY5492,2021-02-07,CY,928.0,32156.0,14.0,214.0
CY5493,2021-02-14,CY,746.0,32902.0,11.0,225.0
CY5494,2021-02-21,CY,763.0,33665.0,9.0,234.0
CY5495,2021-02-28,CY,1271.0,34936.0,2.0,236.0
CY5496,2021-03-07,CY,2315.0,37251.0,1.0,237.0
CY5497,2021-03-14,CY,2702.0,39953.0,6.0,243.0
CY5498,2021-03-21,CY,2605.0,42558.0,4.0,247.0
CY5499,2021-03-28,CY,2423.0,44981.0,8.0,255.0
CY5500,2021-04-04,CY,3271.0,48252.0,11.0,266.0
CY5501,2021-04-11,CY,3753.0,52005.0,11.0,277.0
CY5502,2021-04-18,CY,4372.0,56377.0,18.0,295.0
CY5503,2021-04-25,CY,6169.0,62546.0,10.0,305.0
CY5504,2021-05-02,CY,4903.0,67449.0,15.0,320.0
CY5505,2021-05-09,CY,2791.0,70240.0,21.0,341.0
CY5506,2021-05-16,CY,1736.0,71976.0,12.0,353.0
CY5507,2021-05-23,CY,937.0,72913.0,8.0,361.0
CY5508,2021-05-30,CY,527.0,73440.0,7.0,368.0
CY5509,2021-06-06,CY,432.0,73872.0,3.0,371.0
CY5510,2021-06-13,CY,407.0,74279.0,10.0,381.0
CY5511,2021-06-20,CY,425.0,74704.0,1.0,382.0
CY5512,2021-07-11,CY,5978.0,84931.0,6.0,388.0
CY5513,2021-07-18,CY,6915.0,91846.0,5.0,393.0
CY5514,2021-07-25,CY,6653.0,98499.0,15.0,408.0
CY5515,2021-08-01,CY,5170.0,103669.0,24.0,432.0
CY5516,2021-08-08,CY,3647.0,107316.0,18.0,450.0
CY5517,2021-08-15,CY,3114.0,110430.0,23.0,473.0
CY5518,2021-08-22,CY,2433.0,112863.0,23.0,496.0
CY5519,2021-08-29,CY,1929.0,114792.0,22.0,518.0
CY5520,2021-09-05,CY,1830.0,116622.0,18.0,536.0
CY5521,2021-09-12,CY,1210.0,117832.0,15.0,551.0
CY5522,2021-09-19,CY,1032.0,118864.0,10.0,561.0
CY5523,2021-09-26,CY,826.0,119690.0,5.0,566.0
CY5524,2021-10-03,CY,726.0,120416.0,3.0,569.0
CY5525,2021-10-10,CY,855.0,121271.0,4.0,573.0
CY5526,2021-10-17,CY,993.0,122264.0,5.0,578.0
CY5527,2021-10-24,CY,1005.0,123269.0,7.0,585.0
CY5528,2021-10-31,CY,1064.0,124333.0,7.0,592.0
CY5529,2021-11-07,CY,1482.0,125815.0,2.0,594.0
CY5530,2021-11-14,CY,1663.0,127478.0,2.0,596.0
CY5531,2021-11-21,CY,2410.0,129888.0,2.0,598.0
CY5532,2021-11-28,CY,3049.0,132937.0,2.0,600.0
CY5533,2021-12-05,CY,3588.0,136525.0,9.0,609.0
CY5534,2021-12-12,CY,3933.0,140458.0,7.0,616.0
CY5535,2021-12-19,CY,4255.0,144713.0,11.0,627.0
CY5536,2021-12-26,CY,5135.0,149848.0,10.0,637.0
CY5537,2022-01-02,CY,17631.0,167479.0,11.0,648.0
CY5538,2022-01-09,CY,25723.0,193202.0,16.0,664.0
CY5539,2022-01-16,CY,22407.0,215609.0,21.0,685.0
CY5540,2022-01-23,CY,15773.0,231382.0,39.0,724.0
CY5541,2022-01-30,CY,16980.0,248362.0,24.0,748.0
CY5542,2022-02-06,CY,20295.0,268657.0,13.0,761.0
CY5543,2022-02-13,CY,18231.0,286888.0,32.0,793.0
CY5544,2022-02-20,CY,16440.0,303328.0,43.0,836.0
CY5545,2022-02-27,CY,14348.0,317676.0,34.0,870.0
CY5546,2022-03-06,CY,13832.0,331508.0,20.0,890.0
CY5547,2022-03-13,CY,19180.0,350688.0,24.0,914.0
CY5548,2022-03-20,CY,22970.0,373658.0,16.0,930.0
CY5549,2022-03-27,CY,31886.0,405544.0,16.0,946.0
CY5550,2022-04-03,CY,31405.0,436949.0,13.0,959.0
CY5551,2022-04-10,CY,19015.0,455964.0,16.0,975.0
CY5552,2022-04-17,CY,8240.0,464204.0,13.0,988.0
CY5553,2022-04-24,CY,6115.0,470319.0,18.0,1006.0
CY5554,2022-05-01,CY,9901.0,480220.0,9.0,1015.0
CY5555,2022-05-08,CY,3444.0,483664.0,12.0,1027.0
CY5556,2022-05-15,CY,2422.0,486086.0,24.0,1051.0
CY5557,2022-05-22,CY,2103.0,488189.0,6.0,1057.0
CY5558,2022-05-29,CY,1774.0,489963.0,2.0,1059.0
CY5559,2022-06-05,CY,1814.0,491777.0,8.0,1067.0
CY5560,2022-06-12,CY,2207.0,493984.0,1.0,1068.0
CY5561,2022-06-19,CY,3470.0,497454.0,2.0,1070.0
CY5562,2022-06-26,CY,7263.0,504717.0,2.0,1072.0
CY5563,2022-07-03,CY,10879.0,515596.0,3.0,1075.0
CY5564,2022-07-10,CY,14914.0,530510.0,4.0,1079.0
CY5565,2022-07-17,CY,15386.0,545896.0,7.0,1086.0
CY5566,2022-07-24,CY,10152.0,556048.0,13.0,1099.0
CY5567,2022-07-31,CY,6863.0,562911.0,16.0,1115.0
CY5568,2022-08-07,CY,5472.0,568383.0,28.0,1143.0
CY5569,2022-08-14,CY,3611.0,571994.0,6.0,1149.0
CY5570,2022-08-21,CY,2130.0,574124.0,3.0,1152.0
CY5571,2022-08-28,CY,2154.0,576278.0,16.0,1168.0
CY5572,2022-09-04,CY,1752.0,578030.0,4.0,1172.0
CY5573,2022-09-11,CY,1869.0,579899.0,1.0,1173.0
CY5574,2022-09-18,CY,2482.0,582381.0,5.0,1178.0
CY5575,2022-09-25,CY,2932.0,585313.0,2.0,1180.0
CY5576,2022-10-02,CY,2681.0,587994.0,2.0,1182.0
CY5577,2022-10-09,CY,2789.0,590783.0,5.0,1187.0
CY5578,2022-10-16,CY,2759.0,593542.0,2.0,1189.0
CY5579,2022-10-23,CY,2755.0,596297.0,2.0,1191.0
CY5580,2022-10-30,CY,2821.0,599118.0,3.0,1194.0
CY5581,2022-11-06,CY,3544.0,602662.0,6.0,1200.0
CY5582,2022-11-13,CY,3625.0,606287.0,10.0,1210.0
CY5583,2022-11-20,CY,3736.0,610023.0,8.0,1218.0
CY5584,2022-11-27,CY,4214.0,614237.0,8.0,1226.0
CY5585,2022-12-04,CY,4011.0,618248.0,11.0,1237.0
CY5586,2022-12-11,CY,3854.0,622102.0,5.0,1242.0
CY5587,2022-12-18,CY,3460.0,625562.0,8.0,1250.0
CY5588,2022-12-25,CY,2947.0,628509.0,5.0,1255.0
CY5589,2023-01-01,CY,2602.0,631111.0,3.0,1258.0
CY5590,2023-01-08,CY,3598.0,634709.0,4.0,1262.0
CY5591,2023-01-15,CY,3353.0,638062.0,8.0,1270.0
CY5592,2023-01-22,CY,2667.0,640729.0,10.0,1280.0
CY5593,2023-01-29,CY,1934.0,642663.0,7.0,1287.0
CY5594,2023-02-05,CY,1497.0,644160.0,4.0,1291.0
CY5595,2023-02-12,CY,1355.0,645515.0,2.0,1293.0
CY5596,2023-02-19,CY,1516.0,647031.0,4.0,1297.0
CY5597,2023-02-26,CY,2062.0,649093.0,8.0,1305.0
CY5598,2023-03-05,CY,1592.0,650685.0,25.0,1330.0
CY5599,2023-03-12,CY,1701.0,652386.0,5.0,1335.0
CY5600,2023-03-19,CY,1281.0,653667.0,6.0,1341.0
CY5601,2023-03-26,CY,1047.0,654714.0,4.0,1345.0
CY5602,2023-04-02,CY,950.0,655664.0,4.0,1349.0
CY5603,2023-04-09,CY,1240.0,656904.0,1.0,1350.0
CY5604,2023-04-23,CY,1546.0,658450.0,4.0,1354.0
CY5605,2023-05-07,CY,2404.0,660854.0,10.0,1364.0
CY5606,2023-11-12,CY,825.0,662654.0,4.0,1368.0
CY5607,2023-12-03,CY,1054.0,664794.0,1.0,1369.0
CY5608,2023-12-10,CY,1685.0,666479.0,7.0,1376.0
CY5609,2023-12-17,CY,2190.0,668669.0,9.0,1385.0
CY5610,2023-12-24,CY,2908.0,671577.0,4.0,1389.0
CY5611,2023-12-31,CY,3532.0,675109.0,5.0,1394.0
CY5612,2024-01-07,CY,7823.0,682932.0,11.0,1405.0
CY5613,2024-01-14,CY,2166.0,685098.0,15.0,1420.0
CY5614,2024-01-21,CY,1482.0,686580.0,6.0,1426.0
CY5615,2024-01-28,CY,913.0,687493.0,3.0,1429.0
CY5616,2024-02-04,CY,841.0,688334.0,4.0,1433.0
CY5617,2024-02-11,CY,527.0,688861.0,3.0,1436.0
CY5618,2024-02-18,CY,450.0,689311.0,2.0,1438.0
CY5619,2024-03-03,CY,320.0,690013.0,2.0,1440.0
CY5620,2024-03-10,CY,292.0,690305.0,1.0,1441.0
CY5621,2024-03-31,CY,100.0,690708.0,1.0,1442.0
CY5622,2024-04-14,CY,91.0,690888.0,2.0,1444.0
CY5623,2024-05-05,CY,51.0,691072.0,1.0,1445.0
CY5624,2024-06-02,CY,247.0,691694.0,1.0,1446.0
CY5625,2024-06-16,CY,472.0,692543.0,1.0,1447.0
CY5626,2024-06-23,CY,94.0,692637.0,2.0,1449.0
CY5627,2024-06-30,CY,788.0,693425.0,1.0,1450.0
CY5628,2024-07-07,CY,474.0,693899.0,2.0,1452.0
CY5629,2024-07-14,CY,548.0,694447.0,5.0,1457.0
CY5630,2024-07-21,CY,1584.0,696031.0,8.0,1465.0
CY5631,2024-07-28,CY,379.0,696410.0,3.0,1468.0
CY5632,2024-08-04,CY,955.0,697365.0,3.0,1471.0
CY5633,2024-08-11,CY,627.0,697992.0,2.0,1473.0
CY5634,2024-08-18,CY,297.0,698289.0,5.0,1478.0
CY5635,2024-08-25,CY,179.0,698468.0,3.0,1481.0
CZ5636,2020-03-29,CZ,1624.0,2683.0,17.0,17.0
CZ5637,2020-04-05,CZ,1821.0,4504.0,49.0,66.0
CZ5638,2020-04-12,CZ,1438.0,5942.0,70.0,136.0
CZ5639,2020-04-19,CZ,754.0,6696.0,44.0,180.0
CZ5640,2020-04-26,CZ,701.0,7397.0,42.0,222.0
CZ5641,2020-05-03,CZ,412.0,7809.0,29.0,251.0
CZ5642,2020-05-10,CZ,344.0,8153.0,26.0,277.0
CZ5643,2020-05-17,CZ,372.0,8525.0,18.0,295.0
CZ5644,2020-05-24,CZ,448.0,8973.0,18.0,313.0
CZ5645,2020-05-31,CZ,346.0,9319.0,5.0,318.0
CZ5646,2020-06-07,CZ,351.0,9670.0,7.0,325.0
CZ5647,2020-06-14,CZ,429.0,10099.0,5.0,330.0
CZ5648,2020-06-21,CZ,460.0,10559.0,8.0,338.0
CZ5649,2020-06-28,CZ,853.0,11412.0,8.0,346.0
CZ5650,2020-07-05,CZ,1142.0,12554.0,4.0,350.0
CZ5651,2020-07-12,CZ,678.0,13232.0,4.0,354.0
CZ5652,2020-07-19,CZ,748.0,13980.0,6.0,360.0
CZ5653,2020-07-26,CZ,1353.0,15333.0,11.0,371.0
CZ5654,2020-08-02,CZ,1476.0,16809.0,13.0,384.0
CZ5655,2020-08-09,CZ,1549.0,18358.0,8.0,392.0
CZ5656,2020-08-16,CZ,1664.0,20022.0,8.0,400.0
CZ5657,2020-08-23,CZ,1895.0,21917.0,15.0,415.0
CZ5658,2020-08-30,CZ,2315.0,24232.0,10.0,425.0
CZ5659,2020-09-06,CZ,3658.0,27890.0,15.0,440.0
CZ5660,2020-09-13,CZ,7660.0,35550.0,27.0,467.0
CZ5661,2020-09-20,CZ,12920.0,48470.0,55.0,522.0
CZ5662,2020-09-27,CZ,15008.0,63478.0,89.0,611.0
CZ5663,2020-10-04,CZ,17352.0,80830.0,127.0,738.0
CZ5664,2020-10-11,CZ,33458.0,114288.0,293.0,1031.0
CZ5665,2020-10-18,CZ,54911.0,169199.0,457.0,1488.0
CZ5666,2020-10-25,CZ,82219.0,251418.0,826.0,2314.0
CZ5667,2020-11-01,CZ,84751.0,336169.0,1290.0,3604.0
CZ5668,2020-11-08,CZ,76531.0,412700.0,1552.0,5156.0
CZ5669,2020-11-15,CZ,47391.0,460091.0,1331.0,6487.0
CZ5670,2020-11-22,CZ,32810.0,492901.0,1001.0,7488.0
CZ5671,2020-11-29,CZ,28065.0,520966.0,899.0,8387.0
CZ5672,2020-12-06,CZ,27269.0,548235.0,760.0,9147.0
CZ5673,2020-12-13,CZ,33579.0,581814.0,680.0,9827.0
CZ5674,2020-12-20,CZ,45475.0,627289.0,779.0,10606.0
CZ5675,2020-12-27,CZ,47773.0,675062.0,761.0,11367.0
